n P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 P20 P21 P22 P23 P24 P25 P26 P27 P28 P29 P30 P31 P32 
211 39079571 38970378 39100078 39091855 39092557 39091193 39103398 39083033 39098334 39095691 39100392 39096268 39090518 39099149 39086050 39083860 39087063 39095253 39093970 39082343 39074050 39094404 39095804 39092092 39089951 39084916 39093162 39104383 39092380 39083207 39082904 39085769 
212 39075351 38960446 39097727 39097309 39099220 39102230 39105871 39100415 39094900 39096260 39095830 39092506 39098976 39097248 39098821 39090587 39097855 39101299 39091079 39090062 39095403 39079995 39085385 39079594 39098486 39085092 39090987 39078439 39090709 39096438 39082512 39092271 
213 39080679 38971382 39083250 39092220 39105034 39096524 39110497 39091064 39105372 39088377 39092482 39093240 39088765 39086872 39097266 39088284 39104397 39102776 39087770 39096321 39089548 39097806 39092674 39093525 39092492 39085442 39098435 39088679 39093176 39096462 39104626 39084550 
214 39086743 38969539 39102428 39100394 39088151 39085459 39107244 39098718 39101015 39102469 39098323 39096729 39100528 39096303 39088833 39083334 39092538 39087836 39093377 39107873 39100151 39109530 39084470 39087779 39096821 39087369 39096694 39081022 39088772 39090823 39080794 39081853 
215 39095944 38970655 39093810 39096523 39094054 39099159 39089147 39089111 39101817 39101847 39100596 39096750 39094585 39096584 39088616 39096257 39100865 39098626 39087215 39104166 39094276 39099734 39089860 39090451 39092933 39098951 39092784 39081761 39087868 39086259 39092934 39084620 
216 39070332 38962415 39101723 39101965 39097940 39102528 39102020 39101231 39098931 39092344 39095769 39108596 39094414 39102602 39097796 39080911 39094399 39077974 39085501 39099695 39092744 39105176 39092995 39098147 39091560 39086823 39102275 39088640 39088715 39094332 39092193 39097311 
217 39091590 38977075 39081528 39094803 39085707 39100742 39088712 39101458 39098485 39097420 39097633 39100081 39093196 39094337 39102099 39090612 39094865 39097727 39093935 39100537 39098531 39087332 39088143 39091096 39098170 39104339 39082821 39089381 39090557 39094939 39101868 39089741 
218 39077460 38971765 39094261 39086956 39105876 39108276 39102088 39106029 39098059 39093123 39099112 39090063 39093266 39090049 39091534 39089195 39093147 39092531 39095115 39093421 39092451 39098852 39097342 39091793 39095717 39098483 39090176 39098989 39096883 39093661 39094224 39090732 
219 39079682 38963804 39096788 39104036 39094794 39101396 39092587 39103939 39094289 39100000 39104436 39103225 39098642 39092696 39091202 39087835 39087170 39093287 39106993 39098880 39095977 39090759 39098147 39096763 39087040 39086992 39094837 39094616 39091984 39084140 39092070 39078246 
220 39071004 38966717 39104182 39098607 39096939 39098468 39091486 39101803 39101413 39100348 39091175 39101629 39105309 39101824 39098968 39088223 39090408 39104104 39104078 39109796 39099671 39099653 39083517 39105468 39104927 39092067 39088432 39088595 39095565 39083392 39084206 39086939 
221 39091253 38971078 39102185 39092128 39111169 39102031 39101473 39101394 39096687 39107707 39095717 39108272 39094499 39100210 39085890 39086259 39094810 39094743 39109426 39089645 39091531 39091246 39087736 39102624 39094649 39086918 39095504 39098882 39092451 39085692 39110489 39085107 
222 39065398 38978033 39102675 39099585 39105678 39104870 39087449 39105963 39092787 39097503 39107667 39104866 39091303 39099709 39105921 39094974 39092312 39098098 39099972 39091458 39097632 39090664 39098022 39090670 39107264 39089149 39091139 39092475 39099161 39091031 39086153 39087851 
223 39058976 38961354 39097145 39099742 39103481 39097808 39098379 39113192 39091009 39103317 39108852 39098430 39094417 39096068 39104423 39094509 39099350 39098932 39099438 39106237 39087161 39101799 39099099 39104311 39095541 39088893 39090097 39091101 39094745 39105829 39096959 39087943 
224 39064490 38958152 39094309 39096173 39095195 39104787 39111940 39100646 39107707 39108576 39101194 39106147 39094690 39099327 39110914 39094267 39104237 39100711 39106057 39100550 39096003 39097692 39098450 39098432 39100703 39095199 39089889 39099222 39099155 39096159 39085882 40000829 
225 39041048 38984373 39109850 39107127 39108972 39105137 39105505 39101502 39102216 39093897 39096793 39104149 39090609 39093697 39104104 39094657 39101468 39097451 39098438 39094023 39101432 39108510 39106943 39091779 39091392 39106790 39100661 39106497 39101359 39100566 39093217 39097503 
226 39062820 38964578 39097125 39106035 39109110 39102156 39097474 39111183 39108056 39118960 39099631 39093424 39107009 39110393 39103229 39092529 39105882 39107248 39104025 39096907 39106644 39100334 39108243 39095235 39100728 39100578 39097831 39107546 39104987 39104553 39097488 39090741 
227 39064487 38982923 39114720 39091912 39098537 39104002 39106293 39100751 39106649 39105065 39104630 39096101 39095682 39097376 39099837 39097512 39098681 39100532 39100715 39101435 39103704 39107353 39096573 39100224 39095344 39100903 39100770 39091536 39103696 39099642 39097645 39087556 
228 39056233 38960429 39105437 39099769 39106275 39109744 39097995 39091935 39108096 39107544 39107119 39104277 39102694 39108143 39097349 39089380 39104453 39093034 39111020 39090490 39094117 39101262 39110716 39096101 39100089 39104985 39093546 39099531 39080623 39110128 39083804 39108933 
229 39041229 38975695 39101771 39117220 39097478 39117176 39119642 39104666 39104196 39096242 39104797 39105153 39102110 39111218 39110686 39095683 39097182 39104331 39099323 39109365 39095095 39104703 39105219 39102599 39092935 39092860 39103229 39115059 39102664 39099344 39099135 39096072 
230 39051168 38977899 39110525 39092098 39096619 39111267 39105679 39103574 39099981 39102741 39106945 39112165 39113257 39112034 39101579 39090754 39108258 39118150 39095034 39104863 39101960 39107651 39105949 39104266 39099155 39096227 39108454 39110934 39102236 39105627 39095427 39118324 
231 39047467 38975878 39106799 39110583 39121029 39102016 39100086 39110848 39114926 39108843 39101113 39116016 39116947 39118123 39116188 39097562 39096604 39100437 39112764 39113038 39113702 39111784 39095604 39113129 39101990 39096526 39095794 39103260 39088628 39109550 39098443 39102414 
232 39045902 38968403 39104436 39114174 39101950 39120264 39102001 39113478 39113259 39102335 39105065 39112383 39116927 39098244 39101734 39099655 39106739 39102989 39112148 39098497 39103615 39109747 39106489 39109407 39107651 39103906 39104445 39102506 39097040 39108386 39102619 39101513 
233 39039833 38972322 39110163 39104075 39115463 39108672 39104375 39121537 39097976 39090111 39112865 39108951 39105265 39101126 39114838 39099583 39100740 39103165 39107423 39109473 39100395 39101230 39107612 39107906 39110210 39101886 39100400 39096955 39115352 39100511 39102950 39099972 
234 39033062 38969133 39114809 39103661 39108770 39118178 39110281 39109555 39105990 39101090 39107249 39097994 39114391 39114588 39116093 39095138 39106922 39107734 39096941 39105809 39101606 39103965 39102551 39107131 39110177 39105198 39109790 39113165 39108558 39095499 39086450 39114616 
235 39038840 38977173 39098152 39107491 39106297 39116873 39113704 39109866 39113982 39117548 39108975 39104654 39103792 39105126 39096475 39103946 39101431 39105340 39103182 39109799 39098100 39111804 39100042 39107455 39105668 39117169 39108756 39098728 39091860 39113667 39106571 39098605 
236 39029882 38970431 39114442 39114532 39100888 39104356 39116665 39105172 39105127 39106713 39099589 39104870 39115378 39109907 39105027 39102467 39104569 39103036 39117267 39112688 39096100 39109318 39113047 39096886 39096356 39102352 39105405 39114955 39106733 39110423 39094145 39110027 
237 39030042 38983291 39114258 39110699 39118141 39108398 39104950 39106726 39105676 39110129 39109104 39121005 39109046 39101049 39119327 39107066 39116438 39103474 39107851 39106928 39109173 39116060 39108754 39112764 39108023 39110181 39101560 39108886 39103124 39105875 39094433 39101929 
238 39021083 38983311 39117256 39113518 39113710 39116040 39109123 39111702 39103523 39109199 39121107 39115177 39104300 39108147 39095296 39100847 39110897 39115027 39100086 39121029 39107514 39107579 39114675 39117193 39096523 39099542 39106877 39101008 39108180 39111974 39092739 39111020 
239 39021291 38971091 39114133 39105633 39128162 39109752 39113247 39107012 39110550 39125189 39104423 39112613 39113376 39123690 39120114 39099282 39112254 39107806 39106409 39111608 39106558 39112282 39103758 39111606 39108763 39103744 39104032 39092196 39108351 39106905 39101885 39110178 
240 39013824 38974252 39117552 39111887 39111798 39116337 39121942 39113844 39114429 39114885 39098236 39115088 39111728 39116398 39105283 40459768 39112285 39109257 39113244 39120777 39104535 39102799 39112022 39098984 39122687 39107899 39103476 39115888 39101528 39115131 39101140 39115451 
241 38998697 38988924 39113280 39110894 39112945 39112351 39117326 39118579 39111533 39108081 39112809 39111553 39114484 39110192 39111033 39122874 39109870 39117830 39117144 39108252 39111239 39118940 39115406 39113000 39117669 39116123 39113113 39105098 39118451 39108162 39108286 39111839 
242 39014981 38970390 39116454 39107035 39117997 39117181 39116831 39117695 39119003 39117685 39114403 39105867 39116071 39115295 39118659 39106106 39106782 39123601 39106404 39106389 39117409 39116298 39106973 39098985 39108238 39110818 39109557 39123822 39119142 39116171 39117632 39118007 
243 39013569 38981642 39125061 39116878 39110706 39109168 39101108 39123794 39122214 39121843 39111180 39124419 39126896 39111026 39110633 39122284 39112911 39117043 39101398 39105688 39123760 39102350 39114015 39122428 39098627 39111322 39107212 39113579 39111256 39108893 39109925 39118663 
244 39006812 38973952 39114006 39113700 39121439 39115024 39111283 39115662 39127520 39120671 39116325 39115911 39109521 39115199 39118655 39124067 39112400 39110260 39099621 39113618 39111667 39121232 39117911 39127166 39109877 39113799 39118282 39116500 39112159 39112604 39107761 39111501 
245 39008101 38982669 39111393 39115582 39124017 39117078 39125763 39111917 39118437 39118172 39108782 39108757 39114404 39111965 39120560 39126207 39117642 39114615 39107154 39124976 39125735 39116849 39103633 39105167 39102065 39110679 39107703 39122603 39112864 39114490 39108283 39124585 
246 38998757 38983880 39126083 39116088 39122191 39117843 39120403 39114953 39117402 39114669 39118151 39121057 39125132 39107027 39120155 39119004 39120990 39114054 39103388 39111402 39112197 39123991 39114125 39118353 39110626 39104945 39124759 39108271 39108043 39111591 39101795 39116423 
247 39013046 38985470 39126075 39113006 39116271 39121952 39112669 39123988 39115190 39114922 39133625 39122574 39130454 39121079 39116360 39126016 39128528 39106854 39111598 39116954 39119255 39113544 39125696 39109547 39114451 39109763 39113968 39104156 39107534 39108568 39104046 39109018 
248 39005002 38989446 39117767 39121940 39128789 39122241 39118761 39113149 39126698 39112237 39112499 39115834 39114362 39114787 39120884 39137154 39114975 39111131 39113111 39119119 39119528 39116877 39104996 39116021 39119554 39124016 39122530 39106730 39119153 39112167 39116583 39111354 
249 38991757 38975719 39117499 39127313 39126447 39127767 39133809 39129955 39122680 39115411 39108907 39120181 39126329 39118104 39117677 39116284 39112969 39124228 39126840 39114968 39124139 39125982 39105509 39128680 39127471 39111933 39109061 39109935 39118162 39130393 39119705 39106032 
250 38989771 38974076 39123051 39124911 39123797 39123179 39127359 39104977 39133260 39120311 39119283 39108588 39128817 39114564 39123871 39128092 39116075 39120118 39113181 39114632 39117171 39116507 39131754 39122633 39115301 39124302 39118819 39114549 39106696 39112452 39121602 39117698 
251 38992399 38988087 39130820 39128013 39124128 39138508 39127577 39127185 39125880 39110005 39125870 39116348 39103466 39123335 39126976 39131943 39122416 39128770 39105904 39118441 39123324 39123138 39115905 39113230 39122501 39125591 39119619 39112397 39123002 39110875 39116363 39117945 
252 38981685 38976650 39115856 39126923 39111512 39121943 39131597 39123496 39115861 39126632 39116036 39137875 39120580 39114388 39122481 39133920 39116481 39128349 39122502 39118721 39107853 39119750 39114125 39113262 39113668 39124926 39110728 39103040 39132632 39118108 39127672 39130216 
253 38973616 38983823 39132097 39118282 39123993 39116430 39133165 39124993 39114090 39119171 39112162 39132061 39129038 39126924 39127032 39127454 39122885 39117849 39125686 39126097 39122793 39117635 39115548 39126383 39121318 39120945 39127733 39121161 39117937 39120632 39119049 39125754 
254 38968942 38999878 39136523 39118873 39117112 39132041 39120581 39130947 39122908 39127514 39115877 39125080 39110459 39118813 39108503 39119894 39119182 39138114 39121141 39117915 39118542 39119593 39125762 39121367 39112240 39121806 39128099 39113639 39107998 39124309 39129086 39130056 
255 38957009 38981851 39124976 39130483 39130300 39119464 39122293 39124379 39120842 39103778 39121960 39124133 39135411 39127199 39117516 39132455 39123640 39121947 39115360 39120224 39120447 39127389 39115989 39119868 39119758 39120688 39125349 39114028 39122553 39123212 39125272 39123458 
