n P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 P20 P21 P22 P23 P24 P25 P26 P27 P28 P29 P30 P31 P32 
211 39085977 38978884 39094601 39100688 39090192 39095330 39087384 39090396 39091456 39091489 39102455 39088897 39088966 39101466 39086494 39081204 39096872 39092060 39086957 39087093 39099638 39078290 39101757 39100013 39086921 39086095 39095363 39094438 39084958 39081165 39093753 39081865 
212 39085710 38968166 39098056 39080980 39096833 39093347 39087213 39087063 39097795 39092362 39094901 39091298 39092770 39087182 39093718 39082594 39086438 39099865 39088004 39091359 39091156 39083074 39087532 39085421 39091043 39087877 39092560 39094551 39085414 39105774 39077871 39075342 
213 39078801 38966841 39094577 39093511 39099870 39088369 39100090 39081437 39093161 39101414 39096520 39092778 39088899 39095081 39095611 39076698 39092983 39095452 39080317 39101122 39082080 39082595 39087461 39087898 39091215 39110936 39089981 39095828 39081522 39077517 39089552 39092793 
214 39092295 38970519 39094178 39099393 39112486 39086895 39091863 39104903 39105427 39096931 39097531 39096752 39099113 39091788 39087772 39085725 39097487 39096408 39097607 39098856 39093159 39083259 39080650 39096539 39083395 39088483 39105356 39091599 39085747 39097324 39084665 39082252 
215 39072629 38962038 39092524 39097775 39104931 39092105 39102529 39095616 39086078 39081848 39095568 39089602 39091721 39100094 39085367 39097887 39090096 39096826 39089636 39092392 39087476 39104591 39083887 39082792 39085661 39093319 39096227 39084833 39097119 39092132 39107918 39078029 
216 39079225 38969576 39094402 39088482 39102350 39092884 39090907 39084572 39105721 39095799 39084335 39093579 39101399 39099499 39099110 39096055 39086749 39083452 39102932 39094931 39098991 39091797 39094820 39100200 39092866 39091946 39098801 39094718 39091959 39089079 39090726 39087248 
217 39070801 38975380 39105248 39097458 39095236 39098345 39095706 39111997 39101181 39085993 39096541 39090272 39101252 39096578 39095718 39097509 39091508 39093305 39097235 39097060 39104933 39090509 39093234 39098676 39093707 39084921 39100425 39087090 39096417 39079702 39093053 39081496 
218 39067086 38971772 39094879 39103284 39094973 39093695 39093036 39092856 39089195 39094300 39101185 39086792 39098764 39096957 39094385 39084936 39088588 39095412 39099523 39089978 39096300 39100581 39101423 39097179 39091402 39091425 39091905 39090553 39081021 39095650 39087177 39096629 
219 39081672 38963198 39107910 39098993 39101362 39103215 39095886 39079449 39084133 39109394 39109236 39101406 39104246 39094738 39099311 39083441 39094379 39103367 39096852 39099723 39087639 39093213 39084002 39095704 39096115 39091928 39092583 39084205 39100711 39101166 39106294 39088830 
220 39070657 38967173 39102653 39095955 39097298 39103935 39095855 39114030 39098097 39095164 39097251 39100527 39103110 39095321 39094552 39099447 39102280 39100493 39096999 39094825 39108507 39097311 39100340 39090633 39087531 39092313 39084038 39092718 39093078 39090780 39092688 39090938 
221 39076917 38974855 39106414 39103694 39095177 39098582 39103633 39100640 39102504 39103586 39086378 39109906 39098629 39097194 39101918 39088255 39092475 39100803 39089359 39103671 39092730 39093959 39082136 39110934 39099958 39086700 39101216 39089797 39095613 39093209 39093284 39088330 
222 39073683 38982081 39100079 39092891 39098486 39104419 39096808 39105244 39104444 39105351 39103676 39103041 39097661 39102348 39094427 39087670 39102928 39098447 39107709 39091291 39099709 39094986 39097903 39091542 39106164 39103746 39102547 39103816 39093909 39104723 39102840 39089484 
223 39059075 38944726 39111596 39108230 39111080 39100190 39103487 39095863 39108631 39095048 39107643 39095159 39097135 39097648 39100125 39100698 39096199 39091290 39097198 39099704 39095346 39096385 39099025 39097046 39093184 39097048 39103165 39105131 39097883 39094480 39085556 39099425 
224 39061170 38976641 39107648 39104188 39105995 39093258 39101699 39103285 39089692 39105925 39109109 39111129 39104792 39111137 39105503 39103703 39094125 39106172 39097717 39100803 39101483 39097334 39092506 39109770 39101306 39096673 39085035 39107559 39090167 39098510 39082423 39989314 
225 39021990 38982320 39097599 39114117 39103055 39113702 39098330 39094796 39093644 39106563 39091718 39100610 39086785 39109814 39098840 39101800 39102917 39114234 39092065 39096584 39100103 39094464 39098277 39106948 39112572 39102505 39095525 39094618 39111760 39097153 39097210 39105530 
226 39075826 38967763 39099597 39107152 39100270 39112837 39098288 39098357 39111372 39093696 39102088 39104849 39101292 39092789 39103459 39089766 39112764 39109533 39101439 39102391 39100964 39102932 39095401 39094422 39090670 39099936 39097706 39098776 39091624 39094436 39097239 39102999 
227 39064231 38971692 39107348 39100999 39111601 39101910 39104011 39103791 39100927 39099196 39098352 39108502 39099388 39107294 39108590 39097783 39093537 39108905 39094100 39099222 39104050 39098853 39112651 39100679 39102664 39094142 39103126 39097227 39099763 39097566 39093374 39104913 
228 39057109 38975502 39101868 39109782 39116517 39109270 39105556 39101637 39099927 39093155 39101340 39109736 39107743 39106534 39119115 39100804 39102799 39105831 39102917 39099770 39112265 39119278 39093920 39094823 39098541 39098118 39094927 39095341 39095055 39110644 39090514 39114386 
229 39051823 38982272 39108431 39112457 39094632 39121363 39099975 39108807 39105722 39104953 39107911 39099573 39102584 39106281 39104244 39107203 39106820 39110686 39092019 39107837 39097392 39100516 39101982 39094988 39108265 39116124 39105552 39087089 39103548 39104485 39093845 39109366 
230 39047724 38976451 39107354 39117916 39102181 39099566 39106489 39106153 39107465 39107427 39095621 39095527 39108915 39105840 39105635 39089262 39094797 39100307 39109650 39108165 39105227 39101950 39103343 39104213 39115218 39114451 39107332 39101820 39095882 39099753 39099116 39099476 
231 39048778 38970284 39106431 39105719 39100590 39113893 39111082 39107595 39112569 39107344 39113059 39109784 39099625 39096558 39104261 39101544 39092260 39118401 39102542 39109112 39104463 39118690 39103004 39107359 39095947 39104645 39100385 39102549 39101089 39111564 39089326 39097221 
232 39040042 38971342 39100583 39108678 39114331 39108594 39108250 39121139 39103526 39101279 39111817 39107155 39109727 39101111 39116084 39104995 39106101 39108801 39108129 39096400 39104493 39110762 39114735 39105795 39102114 39101933 39112469 39105941 39110560 39100081 39094483 39107648 
233 39045656 38973118 39112906 39109259 39120324 39112741 39121064 39120776 39104218 39104691 39117218 39106910 39107502 39100128 39110424 39108596 39104330 39099218 39107164 39108964 39105710 39106589 39107382 39109851 39102388 39109201 39095746 39106838 39095834 39097962 39089265 39101729 
234 39037613 38975765 39113538 39123023 39113967 39110034 39105620 39101681 39102368 39104935 39104403 39108785 39108176 39107250 39112466 39104678 39110769 39110381 39097488 39107185 39094178 39095329 39107181 39100382 39101195 39109127 39106450 39111913 39110082 39106591 39100753 39101974 
235 39039372 38979729 39107405 39110846 39105156 39104314 39113585 39115020 39108572 39126043 39106824 39111378 39109624 39099259 39105783 39107514 39114337 39092599 39118359 39101837 39108000 39105273 39097260 39097679 39103863 39094252 39107312 39107016 39112681 39105141 39094784 39095684 
236 39018178 38975706 39111764 39119513 39107567 39103642 39112154 39112410 39118349 39121124 39101952 39109441 39118728 39111005 39104174 39098419 39128242 39101707 39092673 39101201 39097806 39103395 39108493 39109775 39099409 39116426 39100209 39101511 39109296 39100491 39100225 39106237 
237 39020417 38990581 39103823 39111679 39097925 39105099 39114465 39093736 39111925 39117829 39109563 39117320 39098291 39103606 39117854 39097368 39116050 39109550 39097932 39103272 39106780 39111393 39105094 39102137 39107110 39105682 39099825 39104101 39097247 39108826 39100633 39108916 
238 39014592 38987931 39105533 39114637 39112620 39106178 39112528 39128668 39107620 39109193 39120498 39116219 39111271 39111112 39106061 39101537 39099532 39109026 39093561 39098985 39113103 39113782 39106518 39106147 39098604 39109032 39096723 39105020 39111643 39115287 39102159 39118764 
239 39030576 38979235 39111580 39114494 39120307 39114817 39110924 39113778 39108324 39116928 39117974 39111933 39128888 39121191 39107073 39101689 39107096 39112906 39113023 39110031 39103530 39107005 39107534 39113828 39111377 39112943 39110411 39109737 39111527 39099640 39101146 39117602 
240 39020209 38981961 39120708 39110894 39106572 39116749 39113946 39108981 39123828 39116331 39119761 39115861 39118171 39106295 39103617 40450360 39109660 39113170 39120815 39112739 39109688 39108639 39103104 39117132 39106834 39100974 39109905 39119471 39120179 39101037 39101454 39112547 
241 38989272 38987732 39119129 39119394 39111467 39116513 39110204 39116798 39114606 39104517 39110898 39110800 39119856 39115005 39110071 39125697 39113580 39111374 39112080 39104189 39107230 39114668 39112166 39104185 39117669 39100896 39103344 39119528 39115240 39100873 39115780 39111860 
242 39017093 38973368 39101779 39121168 39112210 39103900 39120379 39122732 39110071 39100491 39117224 39113525 39116869 39103718 39116161 39113535 39102119 39115628 39118091 39108091 39101816 39107881 39127948 39119200 39110674 39107973 39113917 39114872 39093048 39123022 39101443 39116194 
243 38997492 38976571 39109575 39118804 39119236 39121364 39117932 39118372 39112962 39117708 39117925 39110325 39111429 39110749 39114411 39119426 39103507 39134843 39116958 39108463 39116585 39106566 39110811 39110011 39109012 39105850 39101623 39115486 39101248 39117203 39112560 39109923 
244 39000286 38964270 39127960 39116443 39118258 39113864 39125942 39118075 39126739 39121414 39128565 39097902 39118498 39111682 39099827 39120121 39105067 39112393 39114355 39107121 39114326 39121487 39113493 39109640 39111971 39108265 39106573 39114991 39107583 39119149 39115912 39111614 
245 39009082 38984070 39120155 39118217 39108628 39116152 39123547 39116526 39105354 39115174 39117285 39114753 39122773 39116014 39110646 39119028 39109352 39108068 39113275 39123467 39110664 39114650 39117905 39115565 39101212 39112163 39108586 39105874 39102301 39111460 39113861 39112694 
246 39012271 38982384 39130690 39117664 39110613 39119864 39122982 39116670 39117444 39124423 39118979 39130709 39117340 39118862 39119809 39129733 39124530 39110695 39125912 39110862 39115513 39111941 39105544 39103083 39110092 39112039 39127262 39114755 39112442 39113601 39113075 39133645 
247 38992004 38973850 39128788 39122966 39118020 39119861 39118463 39123438 39116694 39120469 39119453 39125482 39120347 39115667 39118996 39117747 39129547 39110056 39120511 39114769 39111555 39128161 39112708 39111357 39108449 39106588 39117145 39109726 39110500 39114368 39106374 39117627 
248 38995499 38974076 39123921 39127118 39121770 39119647 39124146 39127190 39124729 39119555 39112173 39122298 39127247 39113560 39120500 39127724 39119836 39113895 39110386 39122022 39104076 39105999 39110709 39133207 39120574 39111939 39111219 39124644 39115121 39107951 39117041 39119271 
249 38978965 38982285 39124610 39119283 39118073 39122859 39123140 39133603 39121417 39112953 39119074 39126489 39114786 39122351 39112628 39121436 39122795 39113783 39118691 39105314 39113535 39126593 39128832 39130097 39104368 39119657 39111089 39116761 39122575 39117689 39121085 39116291 
250 38990846 38989418 39122806 39120280 39121344 39120502 39114506 39120013 39127146 39120029 39132444 39122065 39113412 39112825 39111253 39123029 39134751 39116441 39115133 39119551 39115672 39116775 39118073 39120349 39109166 39110255 39115978 39107186 39123132 39125610 39116467 39115419 
251 38976876 38983583 39118637 39123295 39123992 39127478 39114130 39127778 39118158 39122141 39113267 39120901 39122331 39124511 39113183 39123424 39131366 39115405 39122010 39122654 39123026 39116655 39118861 39125125 39116941 39129989 39111452 39125249 39122924 39117273 39126772 39118031 
252 38976596 38985748 39137714 39122849 39118691 39135346 39129177 39123228 39120111 39121342 39114871 39127287 39119164 39125733 39125366 39117984 39118508 39124039 39120758 39114393 39116433 39124329 39119020 39113562 39130303 39113915 39097549 39124545 39123021 39118524 39122764 39127239 
253 38969090 38989208 39129692 39121244 39121254 39128372 39126500 39134041 39130164 39116805 39121560 39116439 39121621 39118291 39129527 39131392 39119744 39129180 39127442 39110845 39114215 39109582 39110947 39122514 39117755 39125020 39122073 39121241 39113690 39115866 39124217 39122189 
254 38961005 39004722 39133215 39126787 39114682 39123518 39129114 39127703 39132117 39117837 39121344 39127409 39126577 39117365 39113816 39124458 39127182 39123548 39117062 39116278 39126068 39123917 39129559 39116716 39120776 39127393 39117484 39115507 39111635 39135308 39116585 39117344 
255 38969364 38993717 39126145 39132901 39141144 39123487 39126963 39118203 39132928 39133757 39119998 39123911 39128010 39132525 39123245 39134288 39112619 39120629 39116426 39125177 39121461 39127781 39121068 39124269 39124703 39119728 39115941 39118694 39136722 39127145 39123562 39115153 
