n P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 P20 P21 P22 P23 P24 P25 P26 P27 P28 P29 P30 P31 P32 
211 39084487 38968362 39093700 39096342 39089819 39096890 39093894 39094546 39085327 39087106 39096329 39088670 39096165 39095508 39090983 39075361 39094362 39096329 39080853 39098788 39089743 39097567 39085063 39082154 39103549 39103505 39095642 39092712 39095409 39080414 39110033 39090575 
212 39076297 38952647 39101511 39094265 39088115 39102218 39102908 39097188 39091619 39083339 39099689 39094070 39094715 39095026 39104159 39078802 39090916 39091690 39102650 39088204 39085317 39088805 39089422 39098028 39083861 39092959 39094846 39083953 39085471 39089351 39071760 39080931 
213 39075603 38973264 39095121 39103519 39100889 39090463 39106890 39089376 39119550 39101186 39092866 39087543 39091265 39097126 39096690 39074498 39089772 39085191 39088331 39086803 39093332 39088149 39084607 39088334 39085282 39094320 39090102 39085480 39087827 39084218 39099302 39086586 
214 39087646 38965165 39100499 39106338 39102159 39104924 39109713 39109493 39096958 39087869 39098130 39108981 39103750 39089953 39092699 39090362 39096145 39092349 39100280 39096747 39100553 39097218 39097613 39090956 39101716 39092664 39081453 39091704 39088191 39087408 39080788 39093358 
215 39082013 38964035 39101090 39081724 39099689 39108151 39091678 39100343 39094241 39096424 39093474 39104972 39099501 39098043 39096365 39087123 39089905 39093889 39088262 39091906 39087820 39092105 39089170 39094025 39097322 39073285 39093006 39086231 39097985 39095043 39085518 39079163 
216 39090848 38954665 39109911 39091329 39087860 39095444 39089250 39092732 39094859 39097841 39085155 39084417 39101620 39087395 39098393 39092541 39097017 39096182 39089856 39100359 39096422 39100636 39094186 39087168 39096241 39093026 39094308 39083437 39095014 39098095 39087740 39091159 
217 39079841 38970286 39105741 39088577 39098437 39094871 39097436 39095583 39098497 39095586 39100947 39098558 39090744 39082978 39092801 39082041 39097150 39106191 39091416 39093629 39092073 39092929 39095953 39088760 39088841 39091262 39094959 39081627 39097200 39101662 39102498 39090057 
218 39078446 38970524 39097045 39098511 39086208 39096701 39094434 39094283 39102608 39100433 39100965 39094585 39114346 39089922 39099121 39078793 39094935 39101274 39096086 39089748 39103524 39099478 39096469 39098496 39088050 39100253 39099743 39105434 39097624 39088851 39068699 39090118 
219 39073472 38973604 39095231 39097695 39117116 39096745 39083214 39100884 39100542 39110308 39083673 39088863 39098206 39105542 39112347 39085035 39100778 39095376 39092743 39103329 39093324 39092039 39093693 39083696 39111332 39093772 39092671 39094887 39092207 39101323 39092875 39080682 
220 39068931 38962364 39097767 39088811 39099102 39102490 39090452 39098958 39097212 39092295 39096070 39106998 39098727 39098336 39101908 39093006 39098533 39101226 39105856 39109370 39094769 39100721 39090840 39089832 39088666 39101042 39093500 39094737 39104749 39099115 39079375 39084093 
221 39079023 38976145 39098949 39096693 39106880 39094923 39093927 39096229 39106962 39098562 39092453 39103657 39094161 39104240 39098791 39104522 39085752 39117224 39095672 39103500 39086494 39094441 39095857 39096003 39099362 39097094 39092204 39096759 39093080 39099615 39104782 39097950 
222 39067415 38978991 39097182 39099526 39108340 39098274 39102645 39088167 39091600 39092921 39103334 39101123 39106490 39098994 39108842 39105205 39093198 39103090 39102716 39096101 39093510 39097583 39107323 39110512 39097315 39098765 39096444 39088520 39088511 39100436 39088323 39094452 
223 39056792 38970288 39112348 39101933 39114751 39109415 39105097 39103096 39097322 39112441 39109192 39105111 39094203 39105064 39096215 39103002 39101109 39102369 39092211 39095638 39087382 39108146 39097039 39095068 39101850 39089712 39100704 39108688 39104443 39093512 39101720 39106730 
224 39077284 38972564 39105917 39111459 39111064 39098438 39102022 39092152 39099298 39103269 39102563 39097684 39108181 39113367 39110213 39101236 39094774 39101234 39096507 39096786 39100286 39098360 39101835 39104885 39103804 39093798 39103815 39087318 39107173 39089451 39092791 39993839 
225 39040339 38981351 39103721 39100544 39088331 39102333 39109772 39107170 39108314 39106212 39107181 39111665 39094435 39109761 39100834 39101679 39101250 39098695 39103329 39099739 39092332 39091789 39109013 39097716 39093312 39105569 39101513 39088617 39088832 39102756 39091492 39098773 
226 39062061 38962514 39105866 39098132 39098879 39101431 39097780 39107548 39100227 39103864 39098586 39099816 39100551 39101593 39102575 39089841 39105634 39107861 39108335 39095823 39107147 39094478 39105611 39098587 39084792 39099306 39102497 39089994 39096672 39102208 39087976 39117366 
227 39070975 38976460 39100396 39101781 39108658 39116595 39107252 39104833 39099479 39102634 39092327 39109242 39096511 39105161 39090244 39096502 39098677 39113610 39092641 39106185 39097298 39100970 39098056 39091535 39099403 39090069 39104846 39098562 39090997 39101475 39093946 39086122 
228 39051480 38968231 39096032 39116169 39100966 39117595 39093610 39110977 39109062 39106482 39102875 39109956 39095505 39108386 39106039 39099052 39109569 39100237 39093821 39091983 39098686 39104628 39101232 39091725 39099216 39103248 39096066 39096343 39092767 39102207 39098945 39092552 
229 39050680 38963775 39103917 39123946 39101237 39111697 39102930 39100490 39104770 39108788 39101843 39098696 39096461 39105971 39098765 39093709 39103614 39102441 39109385 39100909 39098222 39094833 39108313 39102458 39109959 39103266 39094319 39098108 39111123 39097259 39089454 39110040 
230 39044673 38980545 39102028 39110615 39093369 39094578 39107669 39105783 39103376 39096530 39105092 39096186 39106452 39098080 39111473 39093650 39113312 39104644 39103939 39104090 39104029 39100158 39118226 39096711 39098892 39099160 39100231 39099115 39105375 39099563 39084309 39103014 
231 39045733 38972758 39107784 39110172 39110527 39114649 39113244 39112483 39113474 39112423 39109901 39111234 39111461 39111402 39108108 39107900 39103889 39107895 39092836 39102244 39092374 39108815 39107039 39105641 39097513 39103032 39105184 39097221 39094995 39093751 39096105 39097389 
232 39046104 38964738 39105468 39102780 39104407 39111650 39108186 39105660 39112226 39106851 39111639 39096319 39099030 39099323 39113653 39088673 39116045 39101354 39109746 39101823 39101418 39102243 39098963 39095669 39092925 39113125 39102315 39108249 39102323 39100455 39100249 39098392 
233 39031864 38973045 39106940 39099508 39106117 39109177 39112587 39123594 39100563 39107442 39098223 39113925 39107703 39110025 39103600 39099493 39105621 39123259 39095058 39105487 39103645 39104370 39093844 39091819 39096261 39115540 39103582 39094049 39110035 39107391 39095701 39098769 
234 39035740 38981151 39109950 39105465 39103642 39101305 39106050 39105747 39102414 39112990 39102859 39112629 39113057 39101439 39103339 39090761 39101417 39105172 39104069 39096525 39115479 39100297 39097780 39106555 39112837 39112947 39100142 39102337 39118346 39110059 39087367 39096732 
235 39030865 38962326 39111149 39110758 39107234 39106970 39104467 39111498 39111201 39116795 39115964 39109126 39104085 39109007 39123906 39105511 39112760 39099749 39120813 39115404 39102109 39106529 39108128 39099922 39100493 39115293 39109643 39106654 39104036 39106802 39093407 39095076 
236 39025653 38956975 39098646 39114441 39115540 39114827 39110350 39120268 39108754 39117069 39093206 39117856 39104892 39107574 39122933 39105220 39107258 39105785 39111899 39100685 39109290 39103661 39107469 39102777 39105792 39102810 39104872 39098490 39113208 39100282 39099442 39109013 
237 39025993 38976238 39117468 39120791 39119380 39103545 39114914 39113301 39114957 39114882 39113216 39101023 39118917 39111677 39103955 39105078 39098911 39106871 39107122 39104705 39112855 39110816 39099544 39105524 39091680 39115938 39101803 39100169 39103188 39111594 39105682 39106631 
238 39027550 38974299 39115028 39112569 39106215 39106857 39101609 39117437 39123457 39102599 39107801 39125575 39096421 39105071 39106858 39107450 39117380 39115549 39118251 39111967 39107769 39108618 39103466 39100995 39108115 39104046 39104982 39097746 39109995 39113079 39110810 39114450 
239 39016189 38981747 39120522 39110658 39101000 39108993 39116700 39117657 39109054 39110230 39110398 39118079 39119840 39121308 39105924 39099024 39115307 39098691 39111278 39106356 39101943 39104725 39105682 39103332 39107858 39117657 39119160 39094041 39121265 39104722 39105776 39112403 
240 39023366 38976173 39118946 39110282 39118962 39117663 39116051 39113825 39111047 39106615 39116030 39110980 39112436 39118141 39119274 40465016 39122331 39101803 39115686 39111747 39113991 39112645 39105963 39120505 39110233 39114123 39110434 39109183 39121193 39107135 39096241 39110821 
241 38974318 38990007 39109820 39108613 39113529 39119231 39115826 39114009 39117790 39113503 39113105 39111839 39111265 39118131 39105484 39124976 39104580 39102204 39105584 39117312 39112963 39106809 39110028 39121137 39110454 39101671 39102175 39106827 39111789 39112581 39107090 39110494 
242 39002190 38970347 39122363 39110451 39118956 39119899 39110512 39130174 39117006 39110409 39117138 39120320 39124031 39119137 39109622 39116503 39113939 39099547 39110262 39122097 39120269 39105572 39103380 39106828 39116737 39110172 39106627 39114024 39090599 39111171 39102881 39123417 
243 39023494 38977711 39111392 39112824 39124236 39118435 39118631 39121654 39104377 39116873 39112389 39115405 39126144 39110274 39114886 39129879 39115057 39117939 39113965 39107936 39105748 39111000 39117014 39116121 39100684 39108086 39103875 39109811 39111567 39111990 39115425 39107734 
244 39007711 38969305 39119220 39113155 39104411 39127389 39119331 39123449 39121097 39121983 39114741 39112855 39115388 39115129 39107892 39119846 39124538 39108813 39110579 39119013 39118051 39125155 39116210 39120565 39117454 39109331 39116081 39120231 39113324 39113094 39098929 39120877 
245 38999419 38981895 39118384 39111540 39120733 39121537 39118061 39113708 39120198 39118407 39116934 39114328 39114723 39110909 39104558 39121513 39116774 39120867 39111305 39135203 39105386 39119949 39119653 39116890 39110967 39108845 39109761 39104994 39103544 39106320 39114168 39115160 
246 38982652 38976887 39111613 39109302 39135592 39115613 39114355 39127001 39123030 39122948 39117310 39114229 39111537 39123613 39107489 39119981 39117453 39117467 39109062 39118049 39114872 39124615 39115251 39117842 39125621 39114951 39115347 39108573 39114037 39120382 39107093 39120344 
247 38998235 38981195 39124134 39124675 39127169 39118614 39131649 39111837 39108446 39128047 39119024 39110978 39119461 39107754 39122518 39120125 39117010 39116393 39110193 39111374 39123598 39121905 39103042 39118077 39118958 39108426 39115365 39110187 39111073 39114570 39129886 39102358 
248 39002296 38973756 39122087 39114856 39123223 39122944 39118436 39115087 39114484 39120556 39127662 39118539 39123712 39128762 39123835 39119411 39119219 39131363 39121427 39110179 39118845 39122066 39117034 39115619 39110614 39111781 39107388 39109019 39120932 39098861 39117320 39114551 
249 38973290 38982807 39123010 39113999 39130597 39125879 39119255 39130058 39116683 39122394 39132354 39106660 39125226 39123544 39124191 39125717 39104964 39113143 39119924 39114078 39114507 39119662 39116396 39130336 39118663 39104104 39111718 39127103 39108113 39111628 39125719 39113634 
250 38994927 38970394 39129439 39120655 39135454 39131167 39125154 39122927 39112878 39114266 39120833 39125421 39135374 39115035 39120112 39125766 39121737 39111937 39125885 39122101 39116673 39130247 39117231 39107422 39119922 39116417 39125063 39101793 39108957 39105257 39127828 39117836 
251 38977271 38977045 39128938 39118644 39128483 39126471 39131437 39120971 39131888 39112824 39130308 39113523 39122262 39113226 39114949 39126154 39120011 39121248 39118236 39123227 39123941 39122370 39121458 39103266 39124008 39121171 39119339 39117260 39112234 39125444 39121135 39108163 
252 38977775 38983460 39120357 39116403 39129255 39128544 39136908 39131707 39130319 39120289 39122880 39116183 39119067 39126336 39118203 39122249 39111600 39121646 39117402 39116084 39117060 39114750 39110236 39120537 39114695 39125343 39115481 39126061 39126573 39127489 39123685 39129435 
253 38969144 38990208 39132988 39141789 39119832 39125790 39119297 39117798 39127003 39115799 39124443 39131988 39109794 39126370 39120505 39123461 39115843 39116572 39129770 39123589 39110980 39118501 39116791 39132701 39113173 39119406 39109764 39123627 39118051 39116588 39113914 39119978 
254 38977948 38998528 39119031 39123936 39122243 39124979 39124491 39122599 39120808 39139780 39124517 39126877 39119216 39127605 39126712 39131576 39111707 39132220 39134348 39136815 39116238 39123930 39121431 39119700 39111317 39125969 39119089 39114093 39121077 39116538 39120441 39118420 
255 38962066 38968573 39132650 39133764 39128569 39131721 39132421 39121400 39126380 39133068 39132159 39136183 39120787 39120935 39115256 39118827 39114733 39119311 39133351 39133636 39115560 39135766 39125133 39122118 39126172 39122790 39121018 39124062 39129093 39131279 39124626 39101426 
